step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
722,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,33.0
723,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,35.0
724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,37.0
725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,40.0
726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,43.0
727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,47.0
728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,51.0
729,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,56.0
730,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,61.0
731,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,66.0
732,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,71.0
733,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,8,76.0
734,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,81.0
735,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,40.0
736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0
737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.0
738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
739,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
740,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.0
741,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,30.0
742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,32.0
743,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,34.0
744,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,36.0
745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,38.0
746,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0
747,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,2,42.0
748,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,2,44.0
749,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,2,46.0
750,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,3,49.0
751,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,3,52.0
752,0,0.0,0,0.0,0,0.0,1,3.0,1,6.0,3,55.0
753,0,0.0,0,0.0,0,0.0,1,4.0,1,7.0,3,58.0
754,0,0.0,0,0.0,0,0.0,1,5.0,1,8.0,3,61.0
755,0,0.0,0,0.0,0,0.0,1,6.0,1,9.0,3,64.0
756,0,0.0,0,0.0,0,0.0,1,7.0,1,10.0,3,67.0
757,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0,3,70.0
758,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0,3,73.0
759,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0,3,76.0
760,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0,3,79.0
761,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0,3,82.0
762,1,1.0,0,0.0,0,0.0,0,0.0,1,16.0,4,86.0
763,3,4.0,0,0.0,0,0.0,0,0.0,1,17.0,4,90.0
764,3,7.0,0,0.0,0,0.0,0,0.0,1,18.0,4,94.0
765,4,11.0,0,0.0,0,0.0,0,0.0,1,19.0,2,53.0
766,3,8.0,0,0.0,0,0.0,0,0.0,1,20.0,1,17.0
767,2,8.0,0,0.0,0,0.0,0,0.0,1,21.0,0,0.0
768,2,10.0,0,0.0,0,0.0,0,0.0,1,22.0,0,0.0
769,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
770,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
771,2,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
772,2,18.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
773,3,21.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
774,2,11.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
775,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0
777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0
778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
779,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
780,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
781,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
782,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
783,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
787,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
788,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
790,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
791,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
792,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.0
793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
794,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,29.0
796,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,2.0
797,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
798,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
799,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0
800,1,1.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0
801,1,2.0,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0
802,1,3.0,0,0.0,0,0.0,1,7.0,0,0.0,0,0.0
803,0,0.0,0,0.0,0,0.0,2,9.0,0,0.0,1,1.0
804,0,0.0,0,0.0,0,0.0,2,11.0,0,0.0,1,2.0
805,0,0.0,0,0.0,0,0.0,2,13.0,0,0.0,1,3.0
806,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0,1,4.0
807,0,0.0,0,0.0,0,0.0,2,17.0,0,0.0,1,5.0
808,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,2,7.0
809,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
810,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
811,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
812,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,15.0
813,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,2,17.0
814,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,2,19.0
815,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,2,21.0
816,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
817,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
818,2,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
819,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
820,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.0
821,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
822,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,2,35.0
823,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,37.0
824,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,2,39.0
825,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,41.0
826,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,2,43.0
827,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,2,45.0
828,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,3,48.0
829,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
830,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
831,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
832,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0
833,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0
834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
835,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0
836,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,3,15.0
837,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18.0
838,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
839,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,24.0
840,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,2,22.0
841,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,2,24.0
842,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,2,26.0
843,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,3,28.0
844,1,2.0,0,0.0,0,0.0,1,1.0,0,0.0,3,30.0
845,1,3.0,0,0.0,0,0.0,1,2.0,0,0.0,4,32.0
846,1,4.0,0,0.0,0,0.0,1,3.0,0,0.0,4,34.0
847,1,5.0,0,0.0,0,0.0,1,4.0,0,0.0,4,36.0
848,1,6.0,0,0.0,0,0.0,1,5.0,0,0.0,4,38.0
849,1,7.0,0,0.0,0,0.0,1,6.0,0,0.0,4,40.0
850,1,8.0,0,0.0,0,0.0,1,7.0,0,0.0,4,42.0
851,1,9.0,0,0.0,0,0.0,2,9.0,0,0.0,4,44.0
852,1,10.0,0,0.0,0,0.0,2,11.0,0,0.0,5,47.0
853,1,11.0,0,0.0,0,0.0,2,13.0,0,0.0,5,50.0
854,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0,5,53.0
855,0,0.0,0,0.0,0,0.0,2,17.0,0,0.0,5,56.0
856,0,0.0,0,0.0,0,0.0,3,20.0,0,0.0,5,59.0
857,1,1.0,0,0.0,0,0.0,3,23.0,0,0.0,5,62.0
858,1,2.0,0,0.0,0,0.0,3,26.0,0,0.0,4,34.0
859,1,3.0,0,0.0,0,0.0,2,13.0,0,0.0,1,8.0
860,1,4.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0
861,1,5.0,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0
862,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,0,0.0
863,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,0,0.0
864,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
865,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
866,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,0,0.0
867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
868,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
869,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
870,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
871,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
872,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
873,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
874,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
875,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
876,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
877,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
878,1,10.0,0,0.0,0,0.0,0,0.0,1,1.0,1,6.0
879,1,11.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0
880,1,12.0,0,0.0,0,0.0,0,0.0,1,3.0,1,8.0
881,1,13.0,0,0.0,0,0.0,0,0.0,1,4.0,3,10.0
882,1,14.0,0,0.0,0,0.0,0,0.0,1,5.0,3,12.0
883,1,15.0,0,0.0,0,0.0,0,0.0,1,6.0,4,14.0
884,1,16.0,0,0.0,0,0.0,0,0.0,1,7.0,4,16.0
885,1,17.0,0,0.0,0,0.0,0,0.0,1,8.0,2,5.0
886,1,18.0,0,0.0,0,0.0,0,0.0,1,9.0,1,0.0
887,2,20.0,0,0.0,0,0.0,0,0.0,1,10.0,1,0.0
888,2,22.0,0,0.0,0,0.0,0,0.0,1,11.0,1,0.0
889,2,24.0,0,0.0,0,0.0,0,0.0,1,12.0,1,0.0
890,2,26.0,0,0.0,0,0.0,0,0.0,1,13.0,1,0.0
891,2,28.0,0,0.0,0,0.0,0,0.0,1,14.0,1,0.0
892,2,30.0,0,0.0,0,0.0,0,0.0,1,1.0,1,0.0
893,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
894,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
897,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,1,0.0
898,0,0.0,0,0.0,0,0.0,2,4.0,0,0.0,1,0.0
899,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
900,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
902,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
904,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
906,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0
909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.0
910,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,3,7.0
911,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,3,9.0
912,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,3,11.0
913,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,3,13.0
914,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,3,15.0
915,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,3,17.0
916,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,2,19.0
917,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,2,21.0
918,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,2,23.0
919,0,0.0,0,0.0,0,0.0,1,10.0,1,1.0,1,12.0
920,1,1.0,0,0.0,0,0.0,1,11.0,0,0.0,1,13.0
921,1,2.0,0,0.0,0,0.0,1,12.0,0,0.0,1,14.0
922,1,3.0,0,0.0,0,0.0,1,13.0,0,0.0,1,15.0
923,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
926,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
929,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.0
930,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,27.0
933,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,30.0
934,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,33.0
935,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,4,36.0
936,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,4,39.0
937,1,2.0,0,0.0,0,0.0,1,2.0,0,0.0,4,42.0
938,1,3.0,0,0.0,0,0.0,1,3.0,1,1.0,4,45.0
939,1,4.0,0,0.0,0,0.0,2,5.0,1,2.0,4,48.0
940,1,5.0,0,0.0,0,0.0,2,7.0,1,3.0,5,52.0
941,1,6.0,0,0.0,1,1.0,2,9.0,1,4.0,5,56.0
942,1,7.0,0,0.0,1,2.0,2,11.0,1,5.0,5,60.0
943,1,8.0,0,0.0,0,0.0,2,13.0,1,6.0,5,64.0
944,1,9.0,0,0.0,0,0.0,2,15.0,1,7.0,6,69.0
945,1,10.0,0,0.0,0,0.0,2,17.0,1,8.0,6,74.0
946,1,11.0,0,0.0,0,0.0,2,19.0,1,9.0,6,79.0
947,1,12.0,0,0.0,0,0.0,2,21.0,1,10.0,6,84.0
948,1,13.0,0,0.0,0,0.0,2,23.0,1,11.0,6,89.0
949,1,14.0,0,0.0,0,0.0,2,25.0,1,12.0,6,94.0
950,1,15.0,0,0.0,0,0.0,3,28.0,1,13.0,6,99.0
951,0,0.0,0,0.0,0,0.0,3,31.0,1,14.0,3,40.0
952,0,0.0,0,0.0,0,0.0,2,17.0,0,0.0,2,22.0
953,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,2,24.0
954,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
955,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.0
956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,31.0
957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,34.0
958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,37.0
959,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,40.0
960,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,26.0
961,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,28.0
962,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0
963,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,32.0
964,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,34.0
965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,36.0
966,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,38.0
967,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,40.0
968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,42.0
969,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,44.0
970,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,46.0
971,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,48.0
972,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0
973,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,4,52.0
974,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,5,55.0
975,1,6.0,0,0.0,0,0.0,1,1.0,0,0.0,5,58.0
976,1,7.0,0,0.0,0,0.0,1,2.0,0,0.0,5,61.0
977,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,5,64.0
978,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,5,67.0
979,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,5,70.0
980,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,5,73.0
981,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,5,76.0
982,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,5,79.0
983,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,5,82.0
984,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,5,85.0
985,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,5,88.0
986,0,0.0,0,0.0,0,0.0,1,12.0,0,0.0,5,91.0
987,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0,5,94.0
988,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,5,97.0
989,0,0.0,0,0.0,1,2.0,0,0.0,1,2.0,5,100.0
990,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,2,35.0
991,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0
992,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0
993,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0,0,0.0
994,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
997,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
998,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
999,1,3.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
1000,1,4.0,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1001,1,5.0,1,3.0,0,0.0,0,0.0,0,0.0,1,1.0
1002,1,6.0,1,4.0,0,0.0,0,0.0,0,0.0,1,2.0
1003,1,7.0,1,5.0,0,0.0,0,0.0,1,1.0,1,3.0
1004,1,8.0,1,6.0,0,0.0,0,0.0,1,2.0,1,4.0
1005,1,9.0,1,7.0,0,0.0,0,0.0,1,3.0,1,5.0
1006,1,10.0,0,0.0,0,0.0,0,0.0,1,4.0,2,6.0
1007,1,11.0,0,0.0,0,0.0,0,0.0,1,5.0,2,7.0
1008,1,12.0,1,1.0,0,0.0,0,0.0,1,6.0,2,8.0
1009,0,0.0,1,2.0,0,0.0,0,0.0,1,7.0,2,9.0
1010,0,0.0,1,3.0,0,0.0,0,0.0,1,8.0,2,10.0
1011,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0,2,11.0
1012,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,2,12.0
1013,0,0.0,1,6.0,0,0.0,0,0.0,0,0.0,2,13.0
1014,0,0.0,1,7.0,0,0.0,0,0.0,0,0.0,2,14.0
1015,0,0.0,1,8.0,0,0.0,0,0.0,0,0.0,2,15.0
1016,0,0.0,1,9.0,0,0.0,0,0.0,0,0.0,2,16.0
1017,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,2,17.0
1018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.0
1019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
1020,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0
1021,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.0
1023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
1024,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,24.0
1025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
1026,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,26.0
1027,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
1028,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,28.0
1029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
1030,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,31.0
1031,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,33.0
1032,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,35.0
1033,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4,37.0
1034,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,4,39.0
1035,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,5,43.0
1036,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,5,47.0
1037,1,5.0,0,0.0,0,0.0,0,0.0,1,1.0,3,19.0
1038,1,6.0,0,0.0,0,0.0,0,0.0,1,2.0,2,13.0
1039,1,7.0,0,0.0,0,0.0,1,1.0,1,3.0,2,15.0
1040,1,8.0,0,0.0,0,0.0,1,2.0,1,4.0,2,17.0
1041,0,0.0,0,0.0,0,0.0,1,3.0,1,5.0,2,19.0
1042,0,0.0,0,0.0,0,0.0,1,4.0,1,6.0,2,21.0
1043,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,4,24.0
1044,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,4,27.0
1045,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,4,30.0
1046,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,4,33.0
1047,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0,4,36.0
1048,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0,4,39.0
1049,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0,4,42.0
1050,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,37.0
1051,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,39.0
1052,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,42.0
1053,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,45.0
1054,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,48.0
1055,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,51.0
1056,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,54.0
1057,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,57.0
1058,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,60.0
1059,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,63.0
1060,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,66.0
1061,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,70.0
1062,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,6,74.0
1063,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,6,78.0
1064,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,6,82.0
1065,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,6,86.0
1066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,91.0
1067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,96.0
1068,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,101.0
1069,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,106.0
1070,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,34.0
1071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
1073,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
1075,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,25.0
1076,0,0.0,0,0.0,0,0.0,1,2.0,1,1.0,2,27.0
1077,0,0.0,0,0.0,0,0.0,1,3.0,1,2.0,3,30.0
1078,0,0.0,0,0.0,0,0.0,1,4.0,1,3.0,3,33.0
1079,0,0.0,0,0.0,0,0.0,1,5.0,1,4.0,3,36.0
1080,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,1,4.0
1081,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0
1082,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0
